train loss | 16.1946983337 | 320 | 2822.398986339569
train loss mss | 12.5659341812 | 320 | 2822.398986339569
train loss f0 | 3.6287651062 | 320 | 2822.398986339569
train loss | 17.4623794556 | 330 | 2906.979300737381
train loss mss | 14.2516145706 | 330 | 2906.979300737381
train loss f0 | 3.2107658386 | 330 | 2906.979300737381
train loss | 15.6808042526 | 340 | 2990.7736854553223
train loss mss | 11.5500450134 | 340 | 2990.7736854553223
train loss f0 | 4.1307592392 | 340 | 2990.7736854553223
train loss | 15.3573942184 | 350 | 3073.7159655094147
train loss mss | 11.2889966965 | 350 | 3073.7159655094147
train loss f0 | 4.0683975220 | 350 | 3073.7159655094147
train loss | 16.1414566040 | 360 | 3158.4534134864807
train loss mss | 12.8156147003 | 360 | 3158.4534134864807
train loss f0 | 3.3258411884 | 360 | 3158.4534134864807
train loss | 16.3762378693 | 370 | 3242.4029202461243
train loss mss | 12.4197483063 | 370 | 3242.4029202461243
train loss f0 | 3.9564902782 | 370 | 3242.4029202461243
train loss | 15.6074161530 | 380 | 3325.778785467148
train loss mss | 11.8207550049 | 380 | 3325.778785467148
train loss f0 | 3.7866616249 | 380 | 3325.778785467148
train loss | 15.4605331421 | 390 | 3409.892908334732
train loss mss | 10.8021163940 | 390 | 3409.892908334732
train loss f0 | 4.6584172249 | 390 | 3409.892908334732
train loss | 15.0982093811 | 400 | 3495.48974609375
train loss mss | 11.3770122528 | 400 | 3495.48974609375
train loss f0 | 3.7211968899 | 400 | 3495.48974609375
train loss | 17.0501289368 | 410 | 3578.8168394565582
train loss mss | 12.8013496399 | 410 | 3578.8168394565582
train loss f0 | 4.2487802505 | 410 | 3578.8168394565582
valid loss | 14.8198999961 | 414 | 3682.907658815384
valid loss mss | 11.1663175027 | 414 | 3682.907658815384
valid loss f0 | 3.6535825034 | 414 | 3682.907658815384
train loss | 14.7418756485 | 420 | 3735.34161901474
train loss mss | 11.2742729187 | 420 | 3735.34161901474
train loss f0 | 3.4676024914 | 420 | 3735.34161901474
train loss | 14.4149484634 | 430 | 3818.9956312179565
train loss mss | 11.4214668274 | 430 | 3818.9956312179565
train loss f0 | 2.9934813976 | 430 | 3818.9956312179565
train loss | 16.1419200897 | 440 | 3902.946785211563
train loss mss | 12.2393341064 | 440 | 3902.946785211563
train loss f0 | 3.9025857449 | 440 | 3902.946785211563
train loss | 17.2574920654 | 450 | 3987.8898293972015
train loss mss | 13.3617630005 | 450 | 3987.8898293972015
train loss f0 | 3.8957290649 | 450 | 3987.8898293972015
train loss | 13.8733901978 | 460 | 4070.6553502082825
train loss mss | 11.2990617752 | 460 | 4070.6553502082825
train loss f0 | 2.5743286610 | 460 | 4070.6553502082825
train loss | 14.5570478439 | 470 | 4153.451294660568
train loss mss | 11.4806890488 | 470 | 4153.451294660568
train loss f0 | 3.0763587952 | 470 | 4153.451294660568
train loss | 15.5334129333 | 480 | 4237.141305446625
train loss mss | 12.2084655762 | 480 | 4237.141305446625
train loss f0 | 3.3249478340 | 480 | 4237.141305446625
train loss | 16.6465797424 | 490 | 4320.915496826172
train loss mss | 13.1897811890 | 490 | 4320.915496826172
train loss f0 | 3.4567975998 | 490 | 4320.915496826172
train loss | 14.6021976471 | 500 | 4403.93041062355
train loss mss | 11.1998691559 | 500 | 4403.93041062355
train loss f0 | 3.4023280144 | 500 | 4403.93041062355
train loss | 14.2766504288 | 510 | 4487.273905277252
train loss mss | 10.6645011902 | 510 | 4487.273905277252
train loss f0 | 3.6121494770 | 510 | 4487.273905277252
train loss | 15.9716005325 | 520 | 4571.5619831085205
train loss mss | 12.5238790512 | 520 | 4571.5619831085205
train loss f0 | 3.4477214813 | 520 | 4571.5619831085205
train loss | 16.5630741119 | 530 | 4660.511976957321
train loss mss | 13.2534437180 | 530 | 4660.511976957321
train loss f0 | 3.3096301556 | 530 | 4660.511976957321
train loss | 13.5778474808 | 540 | 4740.246324777603
train loss mss | 10.6683282852 | 540 | 4740.246324777603
train loss f0 | 2.9095189571 | 540 | 4740.246324777603
train loss | 14.1617832184 | 550 | 4819.9322991371155
train loss mss | 10.8105792999 | 550 | 4819.9322991371155
train loss f0 | 3.3512041569 | 550 | 4819.9322991371155
train loss | 14.3459053040 | 560 | 4902.419458627701
train loss mss | 10.7130880356 | 560 | 4902.419458627701
train loss f0 | 3.6328170300 | 560 | 4902.419458627701
train loss | 15.8896436691 | 570 | 4985.180555343628
train loss mss | 12.2961196899 | 570 | 4985.180555343628
train loss f0 | 3.5935237408 | 570 | 4985.180555343628
train loss | 14.2792940140 | 580 | 5069.072514057159
train loss mss | 11.4550085068 | 580 | 5069.072514057159
train loss f0 | 2.8242852688 | 580 | 5069.072514057159
train loss | 12.9899635315 | 590 | 5151.294925928116
train loss mss | 10.2985124588 | 590 | 5151.294925928116
train loss f0 | 2.6914510727 | 590 | 5151.294925928116
train loss | 14.0283317566 | 600 | 5234.121327877045
train loss mss | 9.8846874237 | 600 | 5234.121327877045
train loss f0 | 4.1436448097 | 600 | 5234.121327877045
train loss | 15.2682762146 | 610 | 5316.941353321075
train loss mss | 10.7018508911 | 610 | 5316.941353321075
train loss f0 | 4.5664258003 | 610 | 5316.941353321075
train loss | 14.1314172745 | 620 | 5399.60777926445
train loss mss | 10.8781242371 | 620 | 5399.60777926445
train loss f0 | 3.2532930374 | 620 | 5399.60777926445
train loss | 13.5622663498 | 630 | 5482.407046794891
train loss mss | 9.7506542206 | 630 | 5482.407046794891
train loss f0 | 3.8116118908 | 630 | 5482.407046794891
train loss | 15.7032890320 | 640 | 5565.444007873535
train loss mss | 11.9411573410 | 640 | 5565.444007873535
train loss f0 | 3.7621319294 | 640 | 5565.444007873535
train loss | 16.0580291748 | 650 | 5648.344413518906
train loss mss | 11.3391771317 | 650 | 5648.344413518906
train loss f0 | 4.7188529968 | 650 | 5648.344413518906
train loss | 13.8493709564 | 660 | 5732.360317468643
train loss mss | 10.4815444946 | 660 | 5732.360317468643
train loss f0 | 3.3678267002 | 660 | 5732.360317468643
train loss | 13.3107156754 | 670 | 5815.5667552948
train loss mss | 9.2715339661 | 670 | 5815.5667552948
train loss f0 | 4.0391817093 | 670 | 5815.5667552948
train loss | 14.8239583969 | 680 | 5901.30747628212
train loss mss | 11.7788219452 | 680 | 5901.30747628212
train loss f0 | 3.0451366901 | 680 | 5901.30747628212
train loss | 15.7165689468 | 690 | 5984.599047422409
train loss mss | 11.9914159775 | 690 | 5984.599047422409
train loss f0 | 3.7251527309 | 690 | 5984.599047422409
train loss | 14.2187356949 | 700 | 6068.052049160004
train loss mss | 10.7857875824 | 700 | 6068.052049160004
train loss f0 | 3.4329478741 | 700 | 6068.052049160004
train loss | 13.0123672485 | 710 | 6149.534532785416
train loss mss | 9.8569545746 | 710 | 6149.534532785416
train loss f0 | 3.1554124355 | 710 | 6149.534532785416
train loss | 14.2837591171 | 720 | 6232.000143766403
train loss mss | 11.5094518661 | 720 | 6232.000143766403
train loss f0 | 2.7743074894 | 720 | 6232.000143766403
train loss | 14.4653205872 | 730 | 6315.7752895355225
train loss mss | 11.7056264877 | 730 | 6315.7752895355225
train loss f0 | 2.7596940994 | 730 | 6315.7752895355225
train loss | 14.2077703476 | 740 | 6398.294777393341
train loss mss | 11.1685276031 | 740 | 6398.294777393341
train loss f0 | 3.0392425060 | 740 | 6398.294777393341
train loss | 13.6056041718 | 750 | 6481.634348392487
train loss mss | 9.8518781662 | 750 | 6481.634348392487
train loss f0 | 3.7537260056 | 750 | 6481.634348392487
train loss | 14.0097045898 | 760 | 6568.043953180313
train loss mss | 10.9296474457 | 760 | 6568.043953180313
train loss f0 | 3.0800576210 | 760 | 6568.043953180313
train loss | 15.1932525635 | 770 | 6650.96279668808
train loss mss | 10.4437341690 | 770 | 6650.96279668808
train loss f0 | 4.7495183945 | 770 | 6650.96279668808
train loss | 14.0858392715 | 780 | 6734.128425359726
train loss mss | 11.2473859787 | 780 | 6734.128425359726
train loss f0 | 2.8384532928 | 780 | 6734.128425359726
train loss | 13.3509674072 | 790 | 6816.471472978592
train loss mss | 9.7656803131 | 790 | 6816.471472978592
train loss f0 | 3.5852873325 | 790 | 6816.471472978592
train loss | 14.3245658875 | 800 | 6900.997008800507
train loss mss | 11.2597560883 | 800 | 6900.997008800507
train loss f0 | 3.0648100376 | 800 | 6900.997008800507
train loss | 14.1489305496 | 810 | 6983.259467840195
train loss mss | 9.7545118332 | 810 | 6983.259467840195
train loss f0 | 4.3944187164 | 810 | 6983.259467840195
train loss | 13.4399108887 | 820 | 7067.015902757645
train loss mss | 10.8785018921 | 820 | 7067.015902757645
train loss f0 | 2.5614089966 | 820 | 7067.015902757645
train loss | 12.8541631699 | 830 | 7149.886762857437
train loss mss | 9.4556589127 | 830 | 7149.886762857437
train loss f0 | 3.3985040188 | 830 | 7149.886762857437
valid loss | 13.7272532384 | 836 | 7272.508925199509
valid loss mss | 10.2245315711 | 836 | 7272.508925199509
valid loss f0 | 3.5027217070 | 836 | 7272.508925199509
train loss | 13.7582464218 | 840 | 7291.346031665802
train loss mss | 9.5533103943 | 840 | 7291.346031665802
train loss f0 | 4.2049360275 | 840 | 7291.346031665802
train loss | 14.3201732635 | 850 | 7375.37548494339
train loss mss | 11.0672340393 | 850 | 7375.37548494339
train loss f0 | 3.2529387474 | 850 | 7375.37548494339
train loss | 13.2743349075 | 860 | 7458.259692907333
train loss mss | 9.3771686554 | 860 | 7458.259692907333
train loss f0 | 3.8971660137 | 860 | 7458.259692907333
train loss | 12.9467582703 | 870 | 7539.914363145828
train loss mss | 10.7434329987 | 870 | 7539.914363145828
train loss f0 | 2.2033247948 | 870 | 7539.914363145828
train loss | 14.7295370102 | 880 | 7622.961501836777
train loss mss | 11.6561803818 | 880 | 7622.961501836777
train loss f0 | 3.0733568668 | 880 | 7622.961501836777
train loss | 15.1365842819 | 890 | 7705.804774522781
train loss mss | 11.8719615936 | 890 | 7705.804774522781
train loss f0 | 3.2646224499 | 890 | 7705.804774522781
train loss | 13.2812423706 | 900 | 7790.131255865097
train loss mss | 10.1942787170 | 900 | 7790.131255865097
train loss f0 | 3.0869634151 | 900 | 7790.131255865097
train loss | 13.8829307556 | 910 | 7879.53205370903
train loss mss | 9.6137313843 | 910 | 7879.53205370903
train loss f0 | 4.2691998482 | 910 | 7879.53205370903
train loss | 14.3183231354 | 920 | 7960.497050046921
train loss mss | 9.3075180054 | 920 | 7960.497050046921
train loss f0 | 5.0108046532 | 920 | 7960.497050046921
train loss | 14.9728403091 | 930 | 8040.941789865494
train loss mss | 11.5897903442 | 930 | 8040.941789865494
train loss f0 | 3.3830499649 | 930 | 8040.941789865494
train loss | 12.7804975510 | 940 | 8121.763710737228
train loss mss | 10.1192502975 | 940 | 8121.763710737228
train loss f0 | 2.6612474918 | 940 | 8121.763710737228
train loss | 12.3449649811 | 950 | 8201.366260528564
train loss mss | 9.8037681580 | 950 | 8201.366260528564
train loss f0 | 2.5411963463 | 950 | 8201.366260528564
train loss | 13.8812017441 | 960 | 8281.82068991661
train loss mss | 10.7797946930 | 960 | 8281.82068991661
train loss f0 | 3.1014068127 | 960 | 8281.82068991661
train loss | 16.2498893738 | 970 | 8365.031519651413
train loss mss | 12.5059089661 | 970 | 8365.031519651413
train loss f0 | 3.7439799309 | 970 | 8365.031519651413
train loss | 13.4540100098 | 980 | 8448.079002380371
train loss mss | 10.1729087830 | 980 | 8448.079002380371
train loss f0 | 3.2811009884 | 980 | 8448.079002380371
train loss | 12.7264394760 | 990 | 8529.897364616394
train loss mss | 9.6517944336 | 990 | 8529.897364616394
train loss f0 | 3.0746452808 | 990 | 8529.897364616394
train loss | 13.7361469269 | 1000 | 8614.19237780571
train loss mss | 10.5914192200 | 1000 | 8614.19237780571
train loss f0 | 3.1447277069 | 1000 | 8614.19237780571
train loss | 13.8630218506 | 1010 | 8697.49923157692
train loss mss | 9.7319574356 | 1010 | 8697.49923157692
train loss f0 | 4.1310639381 | 1010 | 8697.49923157692
train loss | 13.7372884750 | 1020 | 8780.302662611008
train loss mss | 10.7854108810 | 1020 | 8780.302662611008
train loss f0 | 2.9518773556 | 1020 | 8780.302662611008
train loss | 12.6002101898 | 1030 | 8866.995992183685
train loss mss | 9.6079235077 | 1030 | 8866.995992183685
train loss f0 | 2.9922869205 | 1030 | 8866.995992183685
train loss | 13.9970960617 | 1040 | 8948.649055242538
train loss mss | 10.3159294128 | 1040 | 8948.649055242538
train loss f0 | 3.6811668873 | 1040 | 8948.649055242538
train loss | 15.2449092865 | 1050 | 9027.806455612183
train loss mss | 11.9602985382 | 1050 | 9027.806455612183
train loss f0 | 3.2846107483 | 1050 | 9027.806455612183
train loss | 13.3269376755 | 1060 | 9111.921342611313
train loss mss | 10.5166854858 | 1060 | 9111.921342611313
train loss f0 | 2.8102519512 | 1060 | 9111.921342611313
train loss | 12.7526874542 | 1070 | 9196.01250076294
train loss mss | 10.0782604218 | 1070 | 9196.01250076294
train loss f0 | 2.6744265556 | 1070 | 9196.01250076294
train loss | 13.4205799103 | 1080 | 9280.230459213257
train loss mss | 9.5450448990 | 1080 | 9280.230459213257
train loss f0 | 3.8755347729 | 1080 | 9280.230459213257
train loss | 14.8790950775 | 1090 | 9363.351776838303
train loss mss | 11.6648521423 | 1090 | 9363.351776838303
train loss f0 | 3.2142431736 | 1090 | 9363.351776838303
train loss | 13.1994867325 | 1100 | 9449.37663435936
train loss mss | 9.8041515350 | 1100 | 9449.37663435936
train loss f0 | 3.3953351974 | 1100 | 9449.37663435936
train loss | 12.4694986343 | 1110 | 9531.28463602066
train loss mss | 9.3530378342 | 1110 | 9531.28463602066
train loss f0 | 3.1164605618 | 1110 | 9531.28463602066
train loss | 13.9487991333 | 1120 | 9615.22231388092
train loss mss | 10.1295299530 | 1120 | 9615.22231388092
train loss f0 | 3.8192687035 | 1120 | 9615.22231388092
train loss | 17.6397361755 | 1130 | 9698.098090171814
train loss mss | 14.3144006729 | 1130 | 9698.098090171814
train loss f0 | 3.3253364563 | 1130 | 9698.098090171814
train loss | 13.7278394699 | 1140 | 9781.102967977524
train loss mss | 10.3608131409 | 1140 | 9781.102967977524
train loss f0 | 3.3670263290 | 1140 | 9781.102967977524
train loss | 12.6054267883 | 1150 | 9864.333884000778
train loss mss | 9.4840507507 | 1150 | 9864.333884000778
train loss f0 | 3.1213762760 | 1150 | 9864.333884000778
train loss | 13.4918231964 | 1160 | 9948.042807340622
train loss mss | 9.3718795776 | 1160 | 9948.042807340622
train loss f0 | 4.1199436188 | 1160 | 9948.042807340622
train loss | 13.3748931885 | 1170 | 10030.626188516617
train loss mss | 10.3049297333 | 1170 | 10030.626188516617
train loss f0 | 3.0699632168 | 1170 | 10030.626188516617
train loss | 14.1010456085 | 1180 | 10112.300476074219
train loss mss | 9.9350261688 | 1180 | 10112.300476074219
train loss f0 | 4.1660199165 | 1180 | 10112.300476074219
train loss | 12.8972091675 | 1190 | 10196.39934372902
train loss mss | 9.6916618347 | 1190 | 10196.39934372902
train loss f0 | 3.2055473328 | 1190 | 10196.39934372902
train loss | 13.8705368042 | 1200 | 10281.820037603378
train loss mss | 9.8086395264 | 1200 | 10281.820037603378
train loss f0 | 4.0618968010 | 1200 | 10281.820037603378
train loss | 15.3087253571 | 1210 | 10365.772686004639
train loss mss | 11.9927120209 | 1210 | 10365.772686004639
train loss f0 | 3.3160133362 | 1210 | 10365.772686004639
train loss | 12.8496656418 | 1220 | 10449.840250968933
train loss mss | 9.6767320633 | 1220 | 10449.840250968933
train loss f0 | 3.1729335785 | 1220 | 10449.840250968933
train loss | 12.1092586517 | 1230 | 10535.740316152573
train loss mss | 9.7158260345 | 1230 | 10535.740316152573
train loss f0 | 2.3934321404 | 1230 | 10535.740316152573
train loss | 14.4821300507 | 1240 | 10619.431502819061
train loss mss | 10.9709720612 | 1240 | 10619.431502819061
train loss f0 | 3.5111579895 | 1240 | 10619.431502819061
train loss | 14.7558870316 | 1250 | 10703.376470327377
train loss mss | 10.4650163651 | 1250 | 10703.376470327377
train loss f0 | 4.2908706665 | 1250 | 10703.376470327377
train loss | 13.1375522614 | 1260 | 10789.982963323593
train loss mss | 10.3656721115 | 1260 | 10789.982963323593
train loss f0 | 2.7718799114 | 1260 | 10789.982963323593
valid loss | 13.2992759148 | 1262 | 11925.397755861282
valid loss mss | 9.8399331967 | 1262 | 11925.397755861282
valid loss f0 | 3.4593427380 | 1262 | 11925.397755861282
train loss | 11.8457441330 | 1270 | 12616.612528562546
train loss mss | 8.7978248596 | 1270 | 12616.612528562546
train loss f0 | 3.0479190350 | 1270 | 12616.612528562546
train loss | 14.1898241043 | 1280 | 13558.078437805176
train loss mss | 9.5000715256 | 1280 | 13558.078437805176
train loss f0 | 4.6897525787 | 1280 | 13558.078437805176
train loss | 14.1823253632 | 1290 | 14409.789425611496
train loss mss | 11.0683431625 | 1290 | 14409.789425611496
train loss f0 | 3.1139824390 | 1290 | 14409.789425611496
valid loss | 13.3329032262 | 1290 | 16100.949650526047
valid loss mss | 9.8813354572 | 1290 | 16100.949650526047
valid loss f0 | 3.4515677889 | 1290 | 16100.949650526047
train loss | 13.8708629608 | 1300 | 16465.579770565033
train loss mss | 10.4749097824 | 1300 | 16465.579770565033
train loss f0 | 3.3959531784 | 1300 | 16465.579770565033
train loss | 11.7528171539 | 1310 | 16899.42101764679
train loss mss | 8.2630605698 | 1310 | 16899.42101764679
train loss f0 | 3.4897570610 | 1310 | 16899.42101764679
train loss | 14.0944147110 | 1320 | 17144.647197008133
train loss mss | 10.9256744385 | 1320 | 17144.647197008133
train loss f0 | 3.1687402725 | 1320 | 17144.647197008133
train loss | 14.3364429474 | 1330 | 17240.617840766907
train loss mss | 11.5552330017 | 1330 | 17240.617840766907
train loss f0 | 2.7812099457 | 1330 | 17240.617840766907
train loss | 13.8243255615 | 1340 | 17350.543085336685
train loss mss | 10.8043298721 | 1340 | 17350.543085336685
train loss f0 | 3.0199956894 | 1340 | 17350.543085336685
train loss | 12.8228626251 | 1350 | 17448.356100320816
train loss mss | 9.7004442215 | 1350 | 17448.356100320816
train loss f0 | 3.1224179268 | 1350 | 17448.356100320816
train loss | 13.4135589600 | 1360 | 17553.98238301277
train loss mss | 10.7383155823 | 1360 | 17553.98238301277
train loss f0 | 2.6752429008 | 1360 | 17553.98238301277
train loss | 13.7062187195 | 1370 | 17646.51261281967
train loss mss | 9.4273910522 | 1370 | 17646.51261281967
train loss f0 | 4.2788281441 | 1370 | 17646.51261281967
train loss | 13.1617364883 | 1380 | 17731.083980083466
train loss mss | 9.9304332733 | 1380 | 17731.083980083466
train loss f0 | 3.2313032150 | 1380 | 17731.083980083466
train loss | 12.2728328705 | 1390 | 17816.166630744934
train loss mss | 9.5406160355 | 1390 | 17816.166630744934
train loss f0 | 2.7322173119 | 1390 | 17816.166630744934
train loss | 13.9070558548 | 1400 | 17963.58940577507
train loss mss | 9.8773841858 | 1400 | 17963.58940577507
train loss f0 | 4.0296716690 | 1400 | 17963.58940577507
valid loss | 13.1734727621 | 1404 | 18145.75861954689
valid loss mss | 9.7416825294 | 1404 | 18145.75861954689
valid loss f0 | 3.4317903022 | 1404 | 18145.75861954689
train loss | 14.0737419128 | 1410 | 18182.66631960869
train loss mss | 10.6402969360 | 1410 | 18182.66631960869
train loss f0 | 3.4334445000 | 1410 | 18182.66631960869
train loss | 13.5862684250 | 1420 | 18270.914729118347
train loss mss | 9.3544216156 | 1420 | 18270.914729118347
train loss f0 | 4.2318468094 | 1420 | 18270.914729118347
train loss | 11.6765184402 | 1430 | 18363.719756126404
train loss mss | 8.8767461777 | 1430 | 18363.719756126404
train loss f0 | 2.7997725010 | 1430 | 18363.719756126404
train loss | 14.0215396881 | 1440 | 18461.756811380386
train loss mss | 10.8976459503 | 1440 | 18461.756811380386
train loss f0 | 3.1238942146 | 1440 | 18461.756811380386
train loss | 14.3353815079 | 1450 | 18564.374180555344
train loss mss | 9.9884328842 | 1450 | 18564.374180555344
train loss f0 | 4.3469486237 | 1450 | 18564.374180555344
train loss | 12.6613788605 | 1460 | 18667.457921743393
train loss mss | 10.3255290985 | 1460 | 18667.457921743393
train loss f0 | 2.3358497620 | 1460 | 18667.457921743393
train loss | 12.9768848419 | 1470 | 18787.54984021187
train loss mss | 9.7526865005 | 1470 | 18787.54984021187
train loss f0 | 3.2241985798 | 1470 | 18787.54984021187
train loss | 13.8223228455 | 1480 | 18909.03402209282
train loss mss | 9.3149061203 | 1480 | 18909.03402209282
train loss f0 | 4.5074162483 | 1480 | 18909.03402209282
train loss | 14.4953994751 | 1490 | 19020.09604692459
train loss mss | 9.6364850998 | 1490 | 19020.09604692459
train loss f0 | 4.8589148521 | 1490 | 19020.09604692459
train loss | 13.1390533447 | 1500 | 19110.900690317154
train loss mss | 10.2515525818 | 1500 | 19110.900690317154
train loss f0 | 2.8875012398 | 1500 | 19110.900690317154
train loss | 12.0232114792 | 1510 | 19201.36407017708
train loss mss | 9.1610565186 | 1510 | 19201.36407017708
train loss f0 | 2.8621551991 | 1510 | 19201.36407017708
train loss | 13.9892482758 | 1520 | 19290.705822229385
train loss mss | 10.7816915512 | 1520 | 19290.705822229385
train loss f0 | 3.2075572014 | 1520 | 19290.705822229385
train loss | 13.9837274551 | 1530 | 19378.08039689064
train loss mss | 10.5899400711 | 1530 | 19378.08039689064
train loss f0 | 3.3937873840 | 1530 | 19378.08039689064
train loss | 13.2895431519 | 1540 | 19465.772455215454
train loss mss | 10.8671827316 | 1540 | 19465.772455215454
train loss f0 | 2.4223599434 | 1540 | 19465.772455215454
train loss | 12.1388359070 | 1550 | 19554.21103811264
train loss mss | 8.1573667526 | 1550 | 19554.21103811264
train loss f0 | 3.9814696312 | 1550 | 19554.21103811264
train loss | 13.6164646149 | 1560 | 19642.063949108124
train loss mss | 10.3612461090 | 1560 | 19642.063949108124
train loss f0 | 3.2552185059 | 1560 | 19642.063949108124
train loss | 14.8961486816 | 1570 | 19729.41686487198
train loss mss | 11.4156093597 | 1570 | 19729.41686487198
train loss f0 | 3.4805388451 | 1570 | 19729.41686487198
train loss | 12.5347309113 | 1580 | 19819.419125556946
train loss mss | 10.1860675812 | 1580 | 19819.419125556946
train loss f0 | 2.3486628532 | 1580 | 19819.419125556946
